,Unnamed: 0,id,source,sentence_1,sentence_2,label,binary-label
2233,8924,boostcamp-sts-v1-train-8924,nsmc-sampled,극장에서 정말 큰 감동받고 나왔다...,정말 감동받았어요.,2.6,1.0
2234,8931,boostcamp-sts-v1-train-8931,petition-sampled,엄벌히 처벌해 주세요,한 게임 제발 처벌해주세요.,1.4,0.0
2235,8933,boostcamp-sts-v1-train-8933,slack-sampled,피플팀 어떤 분께 요청드려야할지 몰라서 여기에 남겨요!,이런 내용은 어디에 공유해야 할지 몰라서 여기에 공유해봅니다.,1.4,0.0
2236,8934,boostcamp-sts-v1-train-8934,slack-rtt,우리 회사 계정으로 접속했는데도 문제가 해결되지 않는데 어떻게 하면 좋을까요?,회사 계정으로 로그인했는데 문제가 해결되지 않아요. 어떻게 해야 하나요?,4.4,1.0
2237,8939,boostcamp-sts-v1-train-8939,nsmc-rtt,객관적으로 전쟁이라는 것을 느끼게 해준 다큐.,객관적으로 전쟁을 느끼게 한 다큐멘터리.,4.4,1.0
2238,8940,boostcamp-sts-v1-train-8940,nsmc-rtt,뒤로갈수록 흐지부지 그렇다고 앞에는 재밌나!,뒤로 갈수록 흐리지만 앞은 재미있어요!,2.8,1.0
2239,8942,boostcamp-sts-v1-train-8942,nsmc-sampled,재밌습니다하하핳히힣,안 하하 하하 하하 하하 하하 하하.,1.8,0.0
2240,8943,boostcamp-sts-v1-train-8943,petition-rtt,대체공휴일 법정공휴일로 지정해주세요.,법정공휴일로 대체휴일을 지정해주세요.,4.4,1.0
2241,8946,boostcamp-sts-v1-train-8946,slack-sampled,논문을 아카이브에서 download해서 관리하시는 분들은 아래 tool이 유용하겠네요.,팀 내에 아카이브 하는 곳이 있으면 거기도 좋아요!,1.4,0.0
2242,8953,boostcamp-sts-v1-train-8953,petition-sampled,임신해도 퇴사당하지 않는 고용시장이 저출산 대책입니다,저출산 대책 패러다임을 바꾸지 않으면 절대로 해결할 수 없습니다.,1.6,0.0
2243,8961,boostcamp-sts-v1-train-8961,petition-sampled,청소년 범죄자 형량 올려합니다.,청소년법의 강력한 강화 청원합니다.,2.5,1.0
2244,8962,boostcamp-sts-v1-train-8962,petition-rtt,국민건강보험공단의 카드결제 수수료 탈세인가요?,국민건강보험공단 카드 결제 수수료 탈루인가요?,4.8,1.0
2245,8965,boostcamp-sts-v1-train-8965,petition-sampled,"미세먼지, 잃어버린 권리",미세먼지 대책이 필요합니다.,1.4,0.0
2246,8969,boostcamp-sts-v1-train-8969,nsmc-sampled,연기도 최고 감동인 영화였습니다,배우들 연기도 최고~,2.4,0.0
2247,8976,boostcamp-sts-v1-train-8976,slack-sampled,모두 즐거운 주말되셔요~~~,여러분 즐거운 휴가 보내세요~!,2.2,0.0
2248,8980,boostcamp-sts-v1-train-8980,petition-rtt,수능 짝수 홀수를 없애야합니다,SAT에서 짝수와 홀수를 삭제해야 합니다.,1.6,0.0
2249,8981,boostcamp-sts-v1-train-8981,petition-sampled,우리경제는 지금 괜찮나요?,내수경제는 언제 살립니까?,1.8,0.0
2250,8984,boostcamp-sts-v1-train-8984,slack-sampled,<PERSON> 님과 5개월(?)만에 다시 만나 이야기 나누었습니다!,<PERSON>과 감격의 재회!,1.5,0.0
2251,8997,boostcamp-sts-v1-train-8997,slack-rtt,작년에도 안받았었나요?..,작년에 못 받았어요?,2.4,0.0
2252,9003,boostcamp-sts-v1-train-9003,nsmc-sampled,퓨전 사극의 걸작.,예술영화 장르의 걸작!,1.8,0.0
2253,9006,boostcamp-sts-v1-train-9006,nsmc-rtt,제목부터 재미없어 보입니다!!!,제목부터 재미있네요!!,1.4,0.0
2254,9016,boostcamp-sts-v1-train-9016,petition-sampled,가상화폐 거래소 폐쇄 조치를 바랍니다,암호화폐 거래소와 투기에 대한 강력한 규제를 부탁드립니다.,1.8,0.0
2255,9020,boostcamp-sts-v1-train-9020,petition-rtt,비트코인 청원 이제 그만하셔도 됩니다.(20만 넘어섬),"이것으로 비트코인 청원을 중단할 수 있습니다. (200,000 이상)",2.6,1.0
2256,9021,boostcamp-sts-v1-train-9021,petition-sampled,국민연금...힘빠진다,국민연금은 도대체…,1.6,0.0
2257,9022,boostcamp-sts-v1-train-9022,petition-rtt,원룸임대업자들의 반발로 대학기숙사 신축이 방해되는것을 해결해주세요.,스튜디오 렌털 업체의 반발로 대학 기숙사 건립에 장애를 해결하세요.,2.0,0.0
2258,9023,boostcamp-sts-v1-train-9023,slack-sampled,너무나 재밌는 밥스테이지였습니다ㅎㅎ,정말 재밌었어요.,2.0,0.0
2259,9026,boostcamp-sts-v1-train-9026,petition-sampled,강력한 처벌과 단속을,"● 음주 후 범죄, 더 강력한 처벌",1.6,0.0
2260,9033,boostcamp-sts-v1-train-9033,nsmc-rtt,박현지에 연기력도 영아니고 뭔드라마가 이렇게막장이야,박현진 연기력이 그렇게 젊지도 않은데 이게 무슨 드라마냐.,2.0,0.0
2261,9036,boostcamp-sts-v1-train-9036,slack-sampled,즐거운 연휴 되세요 ㅎ.ㅎ,즐거운 주말 되세요,2.4,0.0
2262,9050,boostcamp-sts-v1-train-9050,nsmc-rtt,귀엽고 깜찍한 캐릭터 대~만족입니다.,귀엽고 귀여운 캐릭터들에게 너무 만족스러워요.,4.4,1.0
2263,9056,boostcamp-sts-v1-train-9056,nsmc-rtt,구리지만..평점 역 피라미드를위해..점을..,구리지만 등급에 대한 역피라미드.. 포인트..,2.0,0.0
2264,9057,boostcamp-sts-v1-train-9057,nsmc-rtt,"여감독의 기적 같은 희망,나이 든 아줌마들의 발칙한 로망....모든 사람이 이해해준다고 해도 이런 일은 일어나지 않아요..","여성 감독의 기적 같은 희망, 나이 든 여성들의 풋풋한 로맨스.",2.0,0.0
2265,9058,boostcamp-sts-v1-train-9058,nsmc-sampled,가슴깊이 남을 많은 생각을 하게 하는 영화,많은 생각을 하게 해준 영화 고 앞으로도 계속 생각나는 영화라고 생각합니다.,2.6,1.0
2266,9059,boostcamp-sts-v1-train-9059,nsmc-sampled,이런영화는대체무슨..,왜 이런 영화가 있나.,2.6,1.0
2267,9060,boostcamp-sts-v1-train-9060,petition-rtt,안락사 허용을 원하는 평범한 학생들의 청원,안락사 허용을 위한 원고의 청원,2.0,0.0
2268,9061,boostcamp-sts-v1-train-9061,nsmc-sampled,작위적이고 허접한 스토리에 화가 남.,강영 본연의 드라마가 사라지면 작위적인 이야기에 한숨만 나오는 스토리 라인. TV판을 보는 것을 추천합니다.,2.4,0.0
2269,9063,boostcamp-sts-v1-train-9063,slack-sampled,함께하시니 보기가좋네요,함께해 주셔서 감사합니다.,2.2,0.0
2270,9064,boostcamp-sts-v1-train-9064,petition-rtt,음주로 인해 일어난 범죄에 대한 처벌 강화해주세요.,음주로 인한 범죄에 대한 처벌을 강화하세요.,4.6,1.0
2271,9065,boostcamp-sts-v1-train-9065,petition-rtt,"9.13 ""죽고싶어요""",9.13 죽고 싶다,4.5,1.0
2272,9066,boostcamp-sts-v1-train-9066,slack-sampled,둠칫둠칫~~ 전 아침부터 둠칫둠칫,날씨 좋은 아침 즐거운 베이스 연주곡부터 시작합시다! 준차준차,1.8,0.0
2273,9073,boostcamp-sts-v1-train-9073,slack-sampled,저도 화면 어노테이션 때문에 허들 거의 씁니다.,오… 저도 요즘 리모컨보다 허들을 쓰게 되는데 어 로테이션을 한번 써볼게요~,1.4,0.0
2274,9074,boostcamp-sts-v1-train-9074,nsmc-sampled,진짜 재밌게 봤음~~,정말 재미있었어!!,4.8,1.0
2275,9075,boostcamp-sts-v1-train-9075,nsmc-rtt,그런데 이 드라마는 뭔가 뭉클 하는게 있었고 또 작품성 또한 좋았고 배우들의 연기력도 좋았고 인기의 한목했다고 생각한다,그런데 이 드라마에 감동적인 부분이 있고 솜씨도 좋고 배우들의 연기도 좋았고 가장 인기가 있었던 작품 중 하나였던 것 같아요.,2.6,1.0
2276,9077,boostcamp-sts-v1-train-9077,petition-sampled,암호화폐 관련 공정한 관리를 청원합니다.,암호화폐에 관한 정부의 일관성 없는 정책에 실망하고 있습니다.,1.5,0.0
2277,9088,boostcamp-sts-v1-train-9088,nsmc-sampled,내인생최고의 드라마!!,내 인생 최고의 드라마!!!,5.0,1.0
2278,9090,boostcamp-sts-v1-train-9090,slack-sampled,그러면 오늘도 좋은 하루 되시길 바라며 이만 줄이겠습니다.,입사 첫 주 즐거운 온 보딩 되세요. 좋은 하루 보내세요.,1.8,0.0
2279,9091,boostcamp-sts-v1-train-9091,nsmc-sampled,대박입니다 오늘도 ㅋㅋㅋ,너무 재밌네요.,2.2,0.0
2280,9096,boostcamp-sts-v1-train-9096,nsmc-rtt,복싱글러브 사러가자 빨리,빨리 권투 글러브 사러 가자,4.4,1.0
2281,9099,boostcamp-sts-v1-train-9099,slack-sampled,앞으로 잘 부탁드리겠습니다,앞으로 잘 부탁드리겠습니다:),4.4,1.0
2282,9100,boostcamp-sts-v1-train-9100,nsmc-sampled,명품만년필을 코를 파는데 쓴 격이다 스케일이 커서 기꺼이 점준다,석판이 등장하면서 스케일이 더욱 커졌다.,1.8,0.0
2283,9102,boostcamp-sts-v1-train-9102,slack-rtt,쿠바 여행 추천 감사합니다,쿠바 여행을 추천해 주셔서 감사합니다.,4.4,1.0
2284,9103,boostcamp-sts-v1-train-9103,nsmc-sampled,배두나도 너무 좋다.....ㅋㅋㅋ,"하... 좋아, 좋아...",2.0,0.0
2285,9110,boostcamp-sts-v1-train-9110,nsmc-sampled,이게 장르가 코메디라니.,장르가 코미디라서 봤는데. 아니네요.,2.6,1.0
2286,9112,boostcamp-sts-v1-train-9112,petition-sampled,이대로는 안됩니다.,"문재인 대통령님, 이대로는 안 됩니다!",2.4,0.0
2287,9113,boostcamp-sts-v1-train-9113,petition-rtt,5인 미만 사업장도 연월차를 법적으로 규제해주세요,5인 미만 사업장의 경우 월별 차이를 법적으로 규제해주세요.,2.0,0.0
2288,9117,boostcamp-sts-v1-train-9117,petition-sampled,언론을 고쳐 주세요,공정한 언론을 만들어 주세요.,2.6,1.0
2289,9122,boostcamp-sts-v1-train-9122,petition-sampled,주거지역내 흡연부스 설치에 대한 제안,길거리에 흡연부스를 더 많이 설치해 주세요!!,2.0,0.0
2290,9128,boostcamp-sts-v1-train-9128,slack-rtt,서류는 따로 보내드렸어요,서류는 따로 보내드렸습니다.,4.6,1.0
2291,9129,boostcamp-sts-v1-train-9129,nsmc-sampled,영화내용에 비해 평가점수가 너무 높아 조절좀 해야겠군요..,영화 내용에 맞게 평가 점수가 딱 좋아.,1.8,0.0
2292,9130,boostcamp-sts-v1-train-9130,nsmc-rtt,스텔론 행님의 개명작이네 ~,스탤론으로 가는 신작입니다.,1.8,0.0
2293,9131,boostcamp-sts-v1-train-9131,petition-sampled,빨리 금리 올리고 공매도 폐지하라,제발 주식 공매도를 폐지하면 안 되나요?,2.4,0.0
2294,9132,boostcamp-sts-v1-train-9132,slack-sampled,"요즘 어떻게 지내는지, 각자의 취미, 그리고 각자 어떻게 우리 회사 생활에 적응해나가는지 이야기를 많이 나누었네요.","평소에 서로 못 먹는 음식, 그리고 요즘 유행하는 수파, 구교환 배우에 대해서 잠시 이야기했어요!",2.0,0.0
2295,9133,boostcamp-sts-v1-train-9133,slack-sampled,주말 마무리 잘 하세요,하루를 무사히 마치세요.~~,1.8,0.0
2296,9136,boostcamp-sts-v1-train-9136,nsmc-rtt,원작을 파괴해도 정도가 있지..,원본을 파괴하는 것만으로 충분합니다.,2.2,0.0
2297,9137,boostcamp-sts-v1-train-9137,nsmc-sampled,와 진짜 영화 끝나고 스트레스 받았다,와! 이제 진짜 욕 나온다.,1.4,0.0
2298,9141,boostcamp-sts-v1-train-9141,nsmc-sampled,다시한번보고싶은영화,다시 보고 싶은 영화!,4.8,1.0
2299,9145,boostcamp-sts-v1-train-9145,slack-sampled,피자 정말 대박 맛집!,"와, 진짜 깜짝 놀랄 맛 집.",2.4,0.0
2300,9146,boostcamp-sts-v1-train-9146,petition-rtt,개인정보 보호법 개정을 촉구합니다.,개인정보보호법 개정을 촉구합니다.,5.0,1.0
2301,9149,boostcamp-sts-v1-train-9149,slack-rtt,식당 직원분께서 강조하신 것처럼 소고기보다 맛있는 양갈비와 양꼬치 구이였습니다.,레스토랑 직원이 강조했듯이 쇠고기보다 맛있는 것은 양 갈비와 양 꼬치였습니다.,4.4,1.0
2302,9151,boostcamp-sts-v1-train-9151,slack-sampled,자기소개만 했을 뿐인데 한시간반이 모자랐던 회식!,자기소개하고 끝날 것 같아.,1.6,0.0
2303,9152,boostcamp-sts-v1-train-9152,nsmc-sampled,흥행에 실패하는 이유가 있다.,흥행하지 못한 게 아쉬운 영화다.,1.4,0.0
2304,9156,boostcamp-sts-v1-train-9156,petition-sampled,특활비를 외상센터로..,외상센터 지원을...!,2.6,1.0
2305,9159,boostcamp-sts-v1-train-9159,slack-rtt,"이러한 이야기를 스스럼 없이 나누고, 같이 공감할 수 있어서 더욱 즐거웠던것 같아요~~!ㅎㅎ",이런 얘기들을 서슴없이 공유하고 공감할 수 있어서 더 즐거웠습니다.,4.4,1.0
2306,9165,boostcamp-sts-v1-train-9165,slack-sampled,마음 따듯해지는 시간이었습니다.,훈훈한 시간이었습니다.,5.0,1.0
2307,9169,boostcamp-sts-v1-train-9169,petition-sampled,광화문 광장에 문재인 동상 세워주세요,광화문광장에 김정은 국방위원장 동상을...,1.8,0.0
2308,9177,boostcamp-sts-v1-train-9177,nsmc-rtt,귀엽다~~!!....,귀엽다 귀엽다 사랑스럽다 사랑스럽다,4.6,1.0
2309,9183,boostcamp-sts-v1-train-9183,slack-rtt,절도있는 그 모습에서 저도 많은 영감을 얻었어요!!,그 겸손한 모습에서 많은 영감을 받았습니다!!,2.2,0.0
2310,9187,boostcamp-sts-v1-train-9187,nsmc-sampled,후반부터 봤는데도 재밌었음ㅎ,동생들이랑 봤는데 정말 재밌었어요!,2.8,1.0
2311,9190,boostcamp-sts-v1-train-9190,petition-sampled,경남제약을 상장유지 시켜주세요!,강소기업 경남제약을 꼭 도와주세요.,2.4,0.0
2312,9192,boostcamp-sts-v1-train-9192,nsmc-sampled,영화 전체가 어디선가 본듯한 장면들의 짜집기...,흥미진진하게 시작하지만 시간이 지날수록 재미가 없어져서 어디서 본 듯한 뜨개질.,2.6,1.0
2313,9195,boostcamp-sts-v1-train-9195,petition-sampled,소득주도성장의 허구 그리고 국가주도 발전,소득주도성장의 허구와 국가주도발전전략&문화입국의 필요성,2.8,1.0
2314,9201,boostcamp-sts-v1-train-9201,nsmc-rtt,마이클 잭슨! 이 영화에 직접 나온다니... 정말 그리운 분이셨는데 이렇게 다시 볼 수 있어서 정말 감독에게 감사하네요 ㅎㅎ,마이클 잭슨! 이 영화에 직접 나오다니. 너무 보고 싶었는데 이렇게 다시 보게 해주신 감독님께 정말 감사드립니다. (웃음),4.4,1.0
2315,9212,boostcamp-sts-v1-train-9212,petition-rtt,"알파고 이젠""주식"",두시간만에 32억 벌어!!",알파고 이제 주식 2시간 만에 32억 번다!,4.4,1.0
2316,9213,boostcamp-sts-v1-train-9213,petition-sampled,선거 운동 차량폐지,선거 홍보 및 운동 방식 개선,2.0,0.0
2317,9214,boostcamp-sts-v1-train-9214,nsmc-sampled,뭔지 모르게 좋다. 분위기가 특히,분위기부터 뭔가 달라.,1.8,0.0
2318,9218,boostcamp-sts-v1-train-9218,nsmc-sampled,조용하고 따뜻했던 영화 재밌어요,따뜻하게 마음에 남는 영화,2.6,1.0
2319,9225,boostcamp-sts-v1-train-9225,petition-sampled,9호선 개선 청원드립니다,9호선 4단계를 신속히 진행해 주세요.,1.8,0.0
2320,9227,boostcamp-sts-v1-train-9227,slack-rtt,헉 대박!!! 뭔가 동화책이나 교과서에서 봤던 것 같은 애벌레네요,위험해!! 동화책이나 교과서에서 본 것과 같은 애벌레입니다.,4.6,1.0
2321,9230,boostcamp-sts-v1-train-9230,slack-rtt,저도 참여할게요~!,저도 참가할게요!,5.0,1.0
2322,9231,boostcamp-sts-v1-train-9231,slack-sampled,ㅋㅋ아 멘트가 웃겨요,댓글이 재밌어요.,2.8,1.0
2323,9236,boostcamp-sts-v1-train-9236,nsmc-sampled,몇번을 돌려보는건지,몇 번이나 보게 하는 힘,2.8,1.0
2324,9239,boostcamp-sts-v1-train-9239,petition-sampled,청소년법 폐지해주십시오,청소년법 폐지해주세요.,4.6,1.0
2325,9246,boostcamp-sts-v1-train-9246,slack-sampled,좋은 하루 보내시고 다음에 또 봬요 .,빨리 3월이 되어서 데이터 충전하고 다음에 또 만나요~,2.2,0.0
2326,9247,boostcamp-sts-v1-train-9247,petition-sampled,박형식판사에게 처벌이필요합니다,"정식 판사님, 국가보안법으로 처벌해 주세요.",1.4,0.0
2327,9248,boostcamp-sts-v1-train-9248,nsmc-sampled,평점보고 봤다만 재미 드럽게 없다,솔직히 재미없어. 평점 조정,2.4,0.0
2328,9251,boostcamp-sts-v1-train-9251,nsmc-sampled,쫌 유치하고 결말도 허무한,결말 정말 어이없네요.,2.0,0.0
2329,9267,boostcamp-sts-v1-train-9267,petition-sampled,청원게시판에 쓸 데가 없는 글 올리는 사람들 좀 처벌해주세요.,청원 밑에 악의적인 이중 댓글을 달지 못하는 댓글을 다는 사람을 찾아 처벌해 주시기 바랍니다.,1.6,0.0
2330,9270,boostcamp-sts-v1-train-9270,petition-sampled,제주가짜 난민 추방합시다,가짜 난민 불법체류자를 추방합시다.,2.8,1.0
2331,9272,boostcamp-sts-v1-train-9272,slack-sampled,담엔 오피스에서 보아용,다음에 사무실에서 다시 얼굴 보고 점심 먹어요.,2.6,1.0
2332,9277,boostcamp-sts-v1-train-9277,slack-sampled,연휴에 스우파 메가 크루 미션 전부 볼래요~~,슈퍼 홀리 번 메가 크루 미션을 보고 알게 된 명곡,1.6,0.0
2333,9280,boostcamp-sts-v1-train-9280,nsmc-rtt,가정폭력 참고자료로 쓰기에도 너무 허접한 영화,가정폭력에 참고 자료로 사용하기에는 너무 허술한 영화.,3.5,1.0
2334,9281,boostcamp-sts-v1-train-9281,slack-sampled,향후 언젠가 본인의 스타트업을 꿈꾸고 있는 스타트업 꿈나무이십니다,또한 초기 스타트업의 성공 스토리를 끝까지 함께 써나가고 싶은 열망과 패기가 가득합니다.,1.6,0.0
2335,9284,boostcamp-sts-v1-train-9284,petition-sampled,아동을 유해콘텐츠로 부터 보호해주세요,청소년 유해 콘텐츠를 강력하게 막아주세요.,2.6,1.0
2336,9287,boostcamp-sts-v1-train-9287,nsmc-sampled,전혀 섹시하지도 않고 새롭지도 않고-_-,별로 섹시하지도 않은데 액션은 초등학생 수준이고.,2.4,0.0
2337,9291,boostcamp-sts-v1-train-9291,nsmc-sampled,직장인 이라면 꼭 보아야할 영화,흔들리는 사람들이 꼭 봐야 할 영화,1.6,0.0
2338,9292,boostcamp-sts-v1-train-9292,nsmc-sampled,히히힛히힛히히히힛힛,"우희야, 너무 웃겨.",1.4,0.0
2339,9293,boostcamp-sts-v1-train-9293,slack-sampled,하늘도 너무 예쁘네요.,밤하늘과 무지개가 너무 예쁘네요.,2.4,0.0
2340,9295,boostcamp-sts-v1-train-9295,nsmc-rtt,모두 수고하셨습니다.,여러분 고생 많으셨습니다.,4.8,1.0
